1080643,屮Headhuntr屮,"74,856,323","59,210,819","42,417,587","15,391,764"
78599363,Suepapii,"41,143,845","8,149,801","1,766,123","1,360,969"
78755061,Binkzz24,"57,651,713","11,714,726","13,955,047","6,615,977"
78804129,ᴵᴬᴹ卩nus,"55,770,657","9,712,774","9,748,319","4,860,928"
78823033,ᵛⁿMrBAN1st,"59,225,970","9,574,804","5,858,598","2,870,753"
78939625,CatNatRN,"50,763,494","1,085,919","601,450","1,262,872"
78953745,Mambocan,"44,116,856","173,058","461,840","5,146,088"
79083099,BENORAN,"57,847,979","11,849,133","8,705,645","4,715,494"
79108940,MᶜᵘCerbère,"40,531,079","15,709,656","8,852,603","4,903,617"
79259722,ᴹᶜᵘHULK,"66,274,570","31,885,630","22,377,621","4,827,993"
79327227,ᴹᶜᵘ Loki,"86,029,811","40,418,664","42,638,895","6,411,219"
79394174,CisiliA JR,"47,367,670","3,961,198","599,656","4,618,533"
79444007,HIZIR REİSS,"60,060,920","5,873,705","2,334,558","1,960,796"
79498103,I M CampingBank,"40,518,847","18,201,185","6,220,580","2,333,737"
79501739,MᶜᵘHawkeye,"59,996,661","17,471,833","14,833,629","3,674,510"
79507632,ｷStit Madmanｷ,"66,984,387","22,206,105","27,287,624","7,294,570"
79538130,ᴾᴿᴹ Choup,"68,554,634","19,610,170","10,819,247","3,650,646"
79756107,Heo Bé Ba,"59,795,211","6,588,278","6,469,561","2,081,359"
79819283,G A N J A A,"52,992,647","8,425,794","4,187,710","3,696,257"
79847940,亗 SKØLL ツ亗,"45,526,265","14,681,935","8,027,384","3,501,027"
79984177,Fadezツ,"43,538,021","2,337,891","1,596,577","1,540,113"
80056338,King Buzz I,"59,771,901","40,196,091","23,661,291","4,460,305"
80205621,ғʜ Trorain,"48,387,552","4,565,716","3,323,827","3,325,181"
80207342,abcdefghijkaye,"53,199,376","16,283,957","7,874,631","4,437,995"
80223445,Yput RP,"39,971,070","17,610,220","5,734,403","4,208,296"
80244425,TheDANdaLoRiaN,"51,915,519","3,098,843","1,353,780","960,394"
80252834,GlockBeardy,"35,913,418","7,614,697","1,964,148","2,108,895"
80257931,Sage ᴿᴷ,"51,837,133","340,265","92,170","26,108"
80264477,M3llow Angelヅ,"53,682,739","6,768,257","4,733,697","4,458,708"
80264878,ᴹʸHomelander,"34,567,660","17,052,208","9,774,921","6,402,956"
80277767,ᴹᶜᵘThanos,"54,550,948","13,708,987","10,046,747","4,814,468"
80347091,AnonyMouse,"38,525,424","8,737,655","3,110,533","7,725,093"
80394569,ᴿᵏ Ch0n,"66,630,763","25,443,132","14,915,123","5,971,429"
80434403,zorrin,"38,564,374","551,957","72,933","591,114"
80449273,Jhitet,"62,649,744","29,560,497","16,305,856","7,023,315"
80559025,ғʜ Fáfnir,"47,062,095","4,598,334","3,464,074","2,801,988"
80565868,EVANGELION02,"39,160,404","248,602","455,573","548,711"
80584926,MᶜᵘGroot,"80,181,984","52,787,617","25,092,508","6,491,155"
80589721,Grizlis 85,"34,523,044","270,811","191,569","2,289,266"
80604779,Hf Jeannee,"46,802,895","789,968","738,807","783,491"
80611525,sydweed,"36,766,971","125,566","17,410","468,046"
80644934,M3llow Thorine,"51,285,291","4,415,742","897,235","1,838,584"
80675462,Opal 61 亗,"62,012,354","20,373,380","18,996,448","8,927,550"
80727532,ᴏʀᴘʜɪᴄ,"55,714,461","8,356,646","4,361,124","3,872,014"
80735764,StepBro Thor,"67,267,000","23,255,677","15,752,705","4,886,053"
80741243,ᴴᶠKhaleesi,"42,867,909","1,309,597","788,726","494,078"
80799822,Sword Piece,"47,312,437","3,892,631","3,563,482","1,765,926"
80819904,Jerem1,"61,011,336","6,545,715","8,378,477","2,061,628"
80854125,AragornFr,"41,690,326","230,824","131,034","352,697"
80858495,Slayer ROSE,"41,498,346","3,310,575","507,826","5,278,598"
80873808,hf Dragon Noir,"39,872,551","571,624","519,578","1,077,042"
80959999,彡myANGELaヅ,"34,846,918","403,623","415,079","857,154"
81359161,彡darkANGELaヅ,"36,952,576","374,312","54,287","348,198"
81517208,City xpd,"41,164,658","1,054,405","24,577","812,726"
81554262,xCocoRush,"35,062,366","2,494,828","426,634","6,247,986"
81742039,乂T E F K A乂,"77,647,763","25,063,905","20,753,460","3,732,068"
81744680,Imperator Venum,"67,328,942","14,939,740","7,028,646","4,080,609"
81750678,GÃËTØŪ,"59,759,789","25,448,194","13,258,086","6,684,983"
81891512,전주염전노예,"40,462,061","3,462,509","969,625","6,076,582"
81966438,JiԌi,"65,005,794","65,763,321","41,641,072","7,084,434"
82031052,abarth94,"40,761,974","4,828,158","7,261,701","3,909,599"
82099218,ミķuTøбøŭ,"35,865,727","127,326","90,935","1,578,460"
82284361,QuȺcksilver,"44,149,766","1,287,349","1,096,584","588,332"
82308267,bsunny,"57,054,508","8,379,572","11,812,711","4,485,615"
82582496,UNCLE Chop Chop,"42,696,025","1,401,077","368,475","3,874,688"
83201249,F A I T H 善,"60,881,205","12,007,853","8,232,045","2,988,281"
83252785,MrWakandagaming,"40,841,862","8,564,783","3,773,827","5,865,137"
83267807,gladiatоr,"45,927,493","17,797,103","7,913,551","4,967,934"
83301961,THE REAL LUFFY,"36,111,462","773,814","387,448","688,362"
83303668,Togepikᶤᶺ,"45,129,695","5,393,406","3,103,315","1,479,081"
83318918,abo Rwan,"59,107,309","3,173,570","1,969,284","792,893"
83366821,Stepbro Ricky,"51,310,827","5,045,323","5,054,925","3,902,339"
83519219,乛KumQwot,"76,929,028","53,380,228","36,965,736","9,107,898"
83552022,Salao Pablitox,"42,176,117","3,797,812","497,013","4,634,342"
83556524,M3llow Hispania,"59,347,233","4,424,989","3,431,759","2,612,030"
83563824,ᴾᵁ Dreams,"55,617,301","9,368,553","1,924,883","1,261,910"
83566332,MarieJeannE,"44,072,068","11,432,795","5,344,608","4,156,226"
83571282,MeҒiSt0ˣ,"64,571,339","10,721,962","9,752,298","4,939,245"
83594081,dmoniak93,"36,796,333","3,392,914","3,330,699","6,589,248"
83619899,StepSis Driscie,"68,219,894","22,162,528","15,587,900","2,912,665"
83622490,Dæmön,"34,785,641","5,225,714","1,292,691","2,895,833"
83714282,M3llow Xeniɕus,"68,953,762","6,637,860","5,695,583","2,242,490"
83760283,T5 Farmy Farm 1,"47,314,711","4,009,703","412,136","1,070,207"
83956095,Kyłe,"56,087,721","24,804,248","28,725,587","5,307,932"
84061546,Moustfa,"41,232,118","1,263,264","589,454","2,857,787"
84087218,Slayer 乂 Dext,"45,745,877","4,304,639","1,876,669","910,622"
84118914,Kzadè Rûn Ze,"39,341,494","2,992,734","1,838,627","5,604,251"
84320614,Lil Otter,"61,834,055","24,285,222","20,348,686","5,480,823"
84457284,Doctor Magu,"55,953,644","2,729,876","1,580,153","2,779,621"
84465615,ᴹᴰ Alyah,"39,178,665","1,847,789","469,698","1,563,559"
84468452,乂 Ejddmmm 乂,"55,686,485","7,619,892","2,100,870","3,282,080"
84468847,ᴰᴴWidoW,"60,797,345","10,063,063","2,850,749","1,590,134"
84489261,busdriver01,"48,323,203","1,111,706","429,532","1,942,137"
84496079,Just For Farm,"37,837,088","522,348","216,977","1,685,136"
84500039,liloliks,"40,512,217","1,570,050","916,384","1,763,208"
84507550,Jūles,"51,780,920","13,753,602","1,812,284","3,263,811"
84581124,义 AbdulJaliL,"51,427,134","3,531,616","1,544,438","2,300,058"
84623577,Spectral Ruler,"53,860,841","10,552,694","5,701,152","2,295,585"
84652781,ᵛⁿDVHⁿᵛ,"63,673,707","6,132,822","1,977,576","2,233,640"
84810550,야생Rose,"78,832,583","70,551,165","25,590,287","13,877,704"
84895741,Drakorr PM3,"41,197,004","12,830,481","1,565,175","2,046,268"
84981994,Vegïe,"50,176,268","3,309,354","491,047","1,127,198"
84998606,Lemonちゃん OG,"40,176,038","3,725,719","2,488,575","4,938,913"
85246553,JDWill,"48,382,850","2,657,664","509,390","2,005,040"
85448673,WeFiSt0ᶤᶺ,"53,397,185","2,962,054","2,063,135","1,184,674"
85506145,césar le bon,"57,102,937","1,291,128","798,139","837,047"
85689750,Super Nail,"64,874,818","229,741,371","113,196,827","20,968,549"
85753243,Clÿ,"63,746,862","35,924,105","34,295,009","6,369,319"
85825206,Cram337,"66,622,483","64,874,653","35,735,117","10,110,052"
85852985,Nandineene,"43,493,141","5,627,122","3,147,728","2,346,660"
85918614,Princeツ,"63,551,962","8,743,394","4,543,813","2,900,204"
85942663,チュパ,"39,654,212","1,406,754","623,584","2,248,480"
86002978,Ali Gátor,"51,648,990","7,072,938","4,161,679","1,723,732"
86108244,Sułtąnąツ,"60,415,797","9,778,517","5,512,810","4,030,614"
86570708,ロストチャイルド,"45,716,083","1,098,945","291,085","432,243"
86883323,Pirates AbuZaki,"39,207,780","2,750,962","1,899,249","8,171,685"
87107664,charles ingalls,"34,327,441","924,365","367,062","1,253,816"
87289463,RAGNATELA,"45,792,637","2,411,002","666,690","491,457"
87376450,ᴿᴷtoops 2,"44,136,766","6,321,580","805,691","1,950,436"
87401011,bouss7,"38,057,521","687,019","393,457","184,936"
87426831,Jöss īī,"47,724,752","13,343,928","12,803,109","6,360,728"
87484587,DADDYGRG,"56,941,608","22,576,790","13,272,644","6,209,689"
87771643,ᴹʸimtheBoss,"39,765,776","3,450,997","1,671,932","3,539,279"
87981918,ᴿᴾAиgel xx,"40,477,036","9,190,545","6,765,353","5,212,182"
87989436,ci5,"49,652,139","2,999,565","1,444,298","2,317,878"
88010657,LegendsNevaDie,"49,143,817","9,835,819","192,075","2,622,945"
88318874,TïnyTina,"35,198,445","1,631,382","107,340","196,189"
88361524,MrSuave PH,"38,004,491","8,313,131","5,287,960","3,308,147"
88378861,はやら,"37,112,125","5,513,142","331,085","4,922,400"
88444755,Nneru,"35,153,257","16,833,925","2,310,212","3,389,470"
88866971,Ægis Hispania,"45,761,372","598,904","40,517","7,954"
89015191,Ninety,"49,616,706","16,807,762","10,158,309","6,691,687"
89303794,Saftschupse1,"46,261,056","226,740","103,320","144,241"
89414450,Cosmos III,"54,173,720","4,482,187","6,137,954","4,630,427"
89442356,PanchMan,"45,508,135","15,911,513","4,193,023","7,139,635"
89463398,ᴿᴾSR PARCA,"52,803,983","60,503,319","14,497,307","5,986,872"
90175840,NQTuan,"46,521,085","4,877,208","1,841,491","3,900,672"
90186312,Johnie Ngo,"45,373,861","7,116,858","491,968","1,537,923"
90554584,ㄴDekuㄱ,"42,768,351","2,750,705","760,434","1,206,005"
90654001,Monmapchan,"40,865,198","833,193",696,"114,955"
91293354,ʍɨʍᴤ,"60,478,109","16,303,370","12,007,978","6,179,076"
91324773,DZ 亗 HUNTER,"45,257,481","7,123,304","2,103,855","2,215,076"
91384301,HaeSoö,"43,603,180","2,527,096","1,408,847","807,807"
91393098,Míck Dundee,"66,435,170","11,287,884","8,145,293","4,245,663"
91433759,Moon Raiser,"58,134,904","1,906,068","1,017,708","533,492"
91454739,DsSinsOfPirde,"34,872,681","1,167,803","324,907","1,946,688"
91938689,city xspd,"39,953,762","816,993","60,393","744,746"
92000528,فانز سينسي,"36,873,415","44,165,212","5,745,442","6,062,657"
92069151,KUSH Soudain,"34,074,722","1,975,575","1,133,882","3,571,176"
92278149,Saud a,"43,199,820","2,889,379","1,051,650","3,638,212"
92298544,Esaam X,"52,740,890","2,648,254","1,231,703","808,089"
92413859,THE FOURTH,"43,274,850","2,742,352","4,319,387","4,090,463"
92573671,M3llow Akimichi,"48,651,954","4,878,732","1,089,797","1,199,407"
92805084,Hla12344321,"36,107,713","126,483","31,646","18,391"
93578062,M3llow AMIR,"61,127,515","7,617,476","2,669,413","2,491,191"
94670228,H jinxx,"36,465,686","7,284,203","1,187,008","1,139,539"
94709395,Matzu07,"34,886,006","1,215,096","187,459","1,949,085"
94804896,Nabiš,"72,674,577","124,207,479","98,407,639","15,578,761"
94826004,Chriština,"58,529,393","20,762,890","11,351,973","4,761,169"
94882244,Utalktoomuch,"36,206,201","1,209,615","24,539","1,395,129"
95137889,Wall99Problems,"57,526,808","21,920,942","12,635,972","5,162,802"
95139619,Banana George,"67,884,775","81,752,835","40,129,089","11,159,163"
95317724,Scott I武统,"79,764,335","48,567,868","27,441,562","5,242,453"
95459238,VIP 18 F2P,"83,052,753","119,974,872","71,413,632","15,442,893"
95473584,Atlas ranch,"33,805,252","1,951","169,199","41,676"
95560188,小魚Chisato,"53,336,445","23,196,189","5,276,836","2,745,652"
95636110,Trooper Farmer,"54,962,181","26,086,312","15,201,846","3,772,096"
95668784,Changé 嫦娥,"47,031,408","9,664,252","567,456","985,605"
95670341,jedijason123,"49,144,852","4,863,951","1,506,457","1,288,237"
95673075,AléxandrosMG,"38,150,561","2,541,268","1,221,085","924,174"
95673384,MigvaKg,"54,751,884","17,832,850","13,279,123","4,651,610"
95674238,VoidPsycho,"62,036,833","15,857,415","24,086,367","3,259,447"
95676053,MaKauHijiao,"42,926,205","3,443,391","1,600,393","515,114"
95676117,Jounin Lima0128,"34,979,320","904,002","84,599","361,357"
95676183,mAdzz y҉,"58,962,037","6,682,617","17,459,238","2,280,740"
95676399,Justice Jätty,"88,925,084","145,594,671","216,505,528","10,530,493"
95676746,BlēsT,"119,853,264","81,931,606","82,214,981","13,325,551"
95676757,亗 Solo Igris,"41,215,171","2,461,250","147,320","372,913"
95677106,BIICHO DE ORO,"41,265,210","3,230,282","921,575","584,964"
95677201,Step Sis Snow,"57,119,562","4,495,948","3,922,212","2,296,752"
95677203,ᴿᴾMrGernbet,"62,413,358","21,253,106","23,540,949","3,424,433"
95677291,StepSon Mezy,"56,559,725","17,088,414","5,725,604","3,129,503"
95678089,BOB THE FVCKER,"38,796,440","16,070,354","4,606,817","3,646,954"
95678108,Br00klynBlaz3,"35,605,209","1,743,267","670,875","549,429"
95678399,裁决Blade,"64,071,211","51,200,139","76,949,182","6,089,479"
95679756,Anbu Charlotte,"49,081,237","3,918,437","677,392","522,875"
95680616,ɪɴsᴀɴᴇ,"57,843,515","2,512,012","1,864,057","643,006"
95680750,ᴄᴏʀᴘsᴇ,"56,976,537","2,501,682","1,724,103","800,544"
95681780,ッDBッ,"68,032,327","16,022,468","10,570,135","3,150,232"
95682164,ᴿʷBabyGuam81,"38,275,357","2,097,988","168,653","771,035"
95709192,Moonfarmer,"34,478,157","168,853",0,0
95716729,WaitImM3ll0wToo,"49,118,089","4,232,561","4,222,336","3,982,418"
95729550,Stepbro BeasT,"52,244,627","58,021,272","12,591,759","3,083,550"
95736299,Pirate Mezy,"38,791,000","605,394","46,374","422,227"
95844023,Only Sarah,"55,954,063","28,505,563","15,204,194","4,567,147"
95966882,sdk999,"34,840,632","19,113",0,20
96006500,Lukobᴿˣ,"47,052,536","2,677,895","1,530,991","913,539"
96025702,メIts H1R4Mメ,"44,558,370","3,541,955","2,885,321","1,893,500"
96057102,M3llow Adam,"36,030,595","1,136,118","450,119","1,055,436"
96095459,J A M E S,"44,036,846","6,511,893","205,641","1,136,164"
96105156,CHANBAOKAN,"43,772,679","5,080,567","1,406,926","2,111,211"
96119113,ㄴ Aɢɴɪ ㄱ,"52,751,190","13,191,211","14,871,781","4,018,425"
96119582,JuanFATrøø,"52,546,375","6,180,581","5,411,594","3,288,536"
96126999,Princess Avalie,"33,700,415","83,739","18,509","403,365"
96130941,virus dz,"62,508,968","8,175,231","2,700,804","2,008,561"
96131574,Here Cums Elmo,"40,838,998","913,198","686,471","756,111"
96131585,Junja A,"43,777,145","1,379,084","2,082,594","467,974"
96132492,UnNaturalJacky,"38,031,501","4,206,941","520,769","1,237,753"
96139324,Stoutnasty,"45,307,856","745,312","1,619,301","2,484,865"
96153296,ɭøøp,"39,058,610","2,408,301","2,909,728","1,708,172"
96158047,Ice KillerFrost,"47,599,684","7,545,670","423,170","2,119,141"
96167374,PaperKylla,"48,180,201","1,961,393","2,089,526","2,281,321"
96169664,ItzFoLaha,"37,257,612","2,362,408","2,596,410","3,704,804"
96170888,亗ARGENTINO亗,"43,355,417","7,068,051","4,037,376","1,923,741"
96178913,Chief Tanner,"43,762,948","5,851,632","6,994,329","2,670,467"
96181565,SnowBlaze,"55,266,879","3,392,631","2,979,530","3,991,173"
96182558,Satveer Rakar,"42,177,965","7,265,185","7,315,236","4,180,590"
96188922,Beeblebröx,"63,513,588","14,293,212","19,071,173","3,075,204"
96191862,StepBro えANた,"48,343,223","22,401,789","20,777,662","6,053,684"
96194999,MiMiSoBless,"34,890,744","206,228","67,111","1,524,718"
96195262,TINApie,"35,355,175","3,316,800","891,632","1,531,685"
96196522,Cagen,"36,171,667","6,292","29,647","108,972"
96198317,DoraInd,"40,485,159","4,992,357","763,921","552,501"
96201962,Nerfs camel,"57,707,135","46,436,503","14,045,095","4,651,944"
96204830,Brown Sugar KWT,"64,714,505","3,524,582","5,495,902","1,651,815"
96207548,Pirate Sailor,"35,205,170","958,899","2,366,654","757,730"
96209643,Sheldecks靐龘,"63,904,232","29,859,506","16,628,820","5,586,947"
96212053,2 ᴅ,"35,145,640","2,496,903","239,159","279,906"
96214479,M3llow Úçhì,"37,757,497","1,565,645","345,225","1,266,259"
96216646,lepreal,"38,567,473","4,595,428","4,208,552","4,747,455"
96218976,Rastislavius,"37,173,140","10,235",0,"13,048"
96219972,Craneokid,"67,129,368","5,666,757","5,462,995","2,273,751"
96224272,Báldwin IV,"34,474,602","49,855",0,"16,249"
96228988,Pirate kicking,"38,128,954","4,419,549","2,102,988","2,897,674"
96234720,BloodViking 2,"35,066,037","2,485,956","1,692,054","842,803"
96237983,Vannallaᴿˣ,"45,208,250","3,133,218","3,619,572","1,776,753"
96239377,Bürgermᴿʷ,"57,934,248","1,991,717","2,324,188","808,744"
96240207,nomadic675,"48,136,862","23,286","104,972","253,262"
96240941,Mr TomaHawk,"55,327,870","2,385,011","2,103,672","714,438"
96246383,Paraᴿˣ,"38,469,725","1,248,361","1,093,401","1,542,162"
96249784,Zorroinfernal,"37,524,726","1,633,356","806,565","3,245,295"
96249805,Hype man,"63,395,758","46,358,195","25,888,345","5,671,359"
96250250,Robbom,"40,535,005","191,989","97,600","387,620"
96251420,faizul13,"36,702,555","16,061",0,"241,749"
96253007,James zheng,"37,781,057","1,000,070","712,484","1,044,365"
96253628,Dr Ragnarson,"42,542,357","7,581,741","6,289,815","1,055,951"
96254648,Leonitocles,"50,616,839","235,963","99,357","73,560"
96255103,M3llow JCO,"40,731,299","1,349,248","1,909,113","2,801,186"
96255688,MoneyMorlan,"59,710,343","11,248,408","13,446,088","2,199,234"
96256955,KÖNİGSRASSE,"37,054,677","87,891","32,325","125,617"
96257100,BloodViking57,"59,448,517","18,800,591","16,097,927","5,693,312"
96259184,StepBro ㅡLIGHTㅡ,"50,446,825","6,783,666","6,749,759","3,147,825"
96259916,Slayer x yMt3,"41,733,479","1,600,160","474,167","316,546"
96261561,Capo Spartanu,"42,844,969","260,594","263,593","1,904,647"
96261631,Fäyë,"35,586,924","173,535","43,336","103,880"
96261911,みむか,"55,860,090","967,546","2,471,000","1,673,368"
96262528,rc007,"33,831,396","236,141",606,"117,350"
96262955,Ludwig The Nail,"48,481,950","1,238,071","1,589,020","1,744,243"
96272429,M3llow Linh,"54,194,133","2,621,147","841,884","802,405"
96274309,zeroed Chvasciu,"53,307,336","1,902,679","1,270,053","2,137,403"
96277479,OhMySeebrut,"35,187,899","939,645","2,123,740","2,184,141"
96282361,fOLLOWyOURfUN,"36,691,874","6,484,054","2,233,962","4,130,821"
96283208,Nordmann必,"40,837,369","679,826","717,986","2,144,308"
96291019,紫英 Amethy,"50,727,869","24,887,632","17,389,042","3,417,425"
96293177,Bobopudge,"44,403,673","13,271,994","10,015,288","2,649,376"
96294305,TroopQ,"49,376,157","4,313,882","2,214,191","1,161,115"
96295895,Killer X Dane,"46,486,911","571,627","841,574","397,643"
96298101,Small Murloc,"45,977,344","773,007","56,249","77,421"
96299115,ᴿʷWelongsw,"37,490,537","605,527","21,669","186,331"
96299426,Walt Jabsco,"43,247,841","43,074",0,"224,399"
96312657,M3llow Fast,"52,369,143","83,566","47,641","14,453"
96326385,Prince Edd,"39,541,429","567,419","69,418","229,475"
96338014,Leaprel21,"35,225,719","1,732,161","110,895","775,692"
96365102,DikFury,"51,809,356","525,850","540,171","447,148"
96386777,Döök,"45,207,573","1,273,130","1,045,172","694,666"
96421829,Christoph M,"54,337,961","9,339,958","7,561,834","3,759,970"
96434218,Indochix,"36,299,809","1,802,259","899,996","1,410,387"
96455715,総督96455715,"37,410,606","703,816","55,583","1,074,391"
96464896,cBЯToU Dealer,"35,769,881","11,685,478","1,667,437","1,209,581"
96469908,Ŕagnarok,"74,645,963","5,582,084","6,566,243","1,849,091"
96540566,Lil WIndeX,"36,493,826","5,730,349","1,056,820","2,432,774"
96547985,〤Amskit〤,"58,058,810","10,630,005","8,781,942","3,442,192"
96553958,M3llow Silence,"41,943,697","1,252,983","452,785","297,318"
96566351,Vivadiva,"89,013,029","124,688,948","115,094,224","14,396,045"
96577092,Shahrivar,"54,585,530","748,664","117,001","471,628"
96593085,M3llow TNT,"50,144,850","334,317","518,441","287,315"
96617124,Ãltair,"35,086,626","1,394,932","430,586","1,243,233"
96622775,乂 ZENIT 乂,"47,352,320","4,366,695","1,902,446","904,722"
96675956,MoRpeh Farmer,"45,948,376","11,010,766","1,403,801","2,068,354"
96779912,3Sula,"34,656,464","158,776","14,965","80,746"
96812276,sudteeruk,"39,844,069","301,810","270,584","1,921,128"
97062538,Leonidâš,"57,080,587","3,233,157","1,393,430","2,883,301"
97066731,잠깐 들숨 날숨 됐어 다덤벼,"43,794,901","3,609,898","2,469,595","1,448,750"
97088626,Genos TheCyborg,"35,624,204","524,929","1,156,655","717,456"
97100314,The Bad Bunny,"42,341,671","283,306","92,835","86,927"
97121989,Trooperkamikaze,"36,744,457","1,044,316","671,356","1,726,613"
97125698,JIE MIN HO 27PH,"34,647,530","1,017,975","635,192","1,013,122"
97127787,アメStepSisAmëOG,"67,182,370","25,241,194","22,044,799","3,916,824"
97132133,BleachForFun,"51,752,918","9,730,845","5,614,797","4,357,299"
97143154,SharZ,"41,098,340","1,100,847","483,120","655,054"
97144363,ØDIŃ,"48,428,550","4,534,628","3,160,925","1,235,570"
97160911,KagomeZenki,"42,587,068","2,025,083","1,570,769","1,431,747"
97194125,CaptEarl,"45,804,324","1,886,249","1,784,448","1,461,204"
97223990,Step sis wraith,"43,936,231","11,728,300","1,432,214","1,299,295"
97287877,ZtechMike,"60,834,000","3,110,759","7,050,507","1,170,394"
97465809,M3llow Row,"61,191,831","7,634,844","8,722,472","4,069,974"
97549200,MaximZeal,"53,604,754","5,166,667","2,443,443","3,250,218"
97560016,Ᵽinkie,"68,550,260","7,152,850","5,737,880","1,412,124"
97560095,Ṗinkie,"72,624,041","25,722,414","30,356,694","2,540,289"
97642297,M3LLOW SQUIRREL,"51,412,669","3,131,612","2,340,528","1,870,942"
97680032,billzdman,"47,120,571","1,139,657","476,398","502,162"
97822225,Ørney,"64,183,553","11,310,973","11,085,575","4,229,217"
98013414,minero21,"141,137,699","97,795,820","80,221,423","18,349,538"
98020847,Jeizeke㋛,"43,663,965","2,643,767","1,755,898","2,608,917"
98398193,VaGoaL,"46,709,813","1,891,261","1,144,925","1,223,576"
98578573,Łøtìlìåツ,"44,705,450","2,893,260","1,737,064","1,212,461"
99079616,Pēēphøle X,"33,841,325","1,110,667","132,821","287,968"
99495030,Peephølė,"58,713,348","9,456,819","11,818,348","3,727,860"
99673999,ᴿᴬ Of Earth,"57,911,285","39,230,569","35,043,594","6,829,210"
101564412,Fruktez,"47,860,583","22,620,118","8,628,833","3,211,744"
102084623,SKORPlO,"54,699,358","21,842,625","6,075,151","4,326,814"
102156257,Alex84BY,"53,937,907","17,695,513","6,800,135","2,207,840"
102348905,ExploringUranus,"56,318,479","20,902,351","8,682,051","2,578,572"
102362628,RokBigSlave,"39,754,616","1,603,586","255,127","649,784"
102926420,ᴵᵐ Roz,"34,187,235","2,140,451","1,450,063","2,118,493"
103980065,StepBro MoRpehシ,"58,903,988","47,130,630","14,168,647","7,854,958"